Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202599,999,25060,4,Gulfport-Biloxi  MS ,2755,2755,443874,18,36,2407,2,8,1193,25,513,53534,1477,1477,350681,17,34,2236,2,8,1193,25,513,53534
202599,999,25100,5,Guymon  OK ,16,16,2295,0,0,0,0,0,0,0,0,0,16,16,2295,0,0,0,0,0,0,0,0,0
202599,999,25200,5,Hailey  ID ,132,132,177817,3,6,5451,0,0,0,1,5,1654,112,112,164622,3,6,5451,0,0,0,0,0,0
202599,999,25460,5,Harrison  AR ,8,8,1485,6,12,1917,0,0,0,9,116,13304,6,6,1294,0,0,0,0,0,0,0,0,0
202599,999,25580,5,Hastings  NE ,83,83,28366,3,6,750,2,6,199,4,48,7413,83,83,28366,3,6,750,2,6,199,4,48,7413
202599,999,25700,5,Hays  KS ,42,42,12626,10,20,3563,0,0,0,2,48,9343,42,42,12626,10,20,3563,0,0,0,2,48,9343
202599,999,25740,4,Helena  MT ,69,69,24412,14,28,7588,25,91,14644,5,28,4164,69,69,24412,14,28,7588,25,91,14644,5,28,4164
202599,999,25820,5,Hereford  TX ,15,15,4443,9,18,2108,0,0,0,0,0,0,15,15,4443,9,18,2108,0,0,0,0,0,0
202599,999,25840,5,Hermiston-Pendleton  OR ,238,238,66997,13,26,5631,0,0,0,0,0,0,163,163,48287,11,22,4789,0,0,0,0,0,0
202599,999,25880,5,Hillsdale  MI ,92,92,28971,0,0,0,0,0,0,1,7,700,92,92,28971,0,0,0,0,0,0,1,7,700
202599,999,25900,5,Hilo-Kailua  HI ,1156,1156,511082,5,10,1764,2,8,1136,7,56,6790,1156,1156,511082,5,10,1764,2,8,1136,7,56,6790
202599,999,25940,4,Hilton Head Island-Bluffton-Port Royal  SC ,2390,2390,1131435,0,0,0,0,0,0,22,687,87852,2279,2279,1054878,0,0,0,0,0,0,22,687,87852
202599,999,26020,5,Hobbs  NM ,143,143,42402,0,0,0,0,0,0,0,0,0,143,143,42402,0,0,0,0,0,0,0,0,0
202599,999,26140,4,Homosassa Springs  FL ,2082,2082,511230,7,14,2156,0,0,0,1,6,1508,1385,1385,356057,6,12,1860,0,0,0,1,6,1508
202599,999,26220,5,Hood River  OR ,47,47,18994,0,0,0,1,3,811,6,130,22523,47,47,18994,0,0,0,1,3,811,6,130,22523
202599,999,26340,5,Houghton  MI ,125,125,32935,7,14,2180,1,4,1000,2,33,4550,119,119,31932,7,14,2180,1,4,1000,2,33,4550
202599,999,26380,4,Houma-Bayou Cane-Thibodaux  LA ,559,559,138307,16,32,2791,0,0,0,0,0,0,559,559,138307,16,32,2791,0,0,0,0,0,0
202599,999,26700,5,Huron  SD ,21,21,7056,0,0,0,0,0,0,0,0,0,21,21,7056,0,0,0,0,0,0,0,0,0
202599,999,26740,5,Hutchinson  KS ,34,34,10514,2,4,714,0,0,0,0,0,0,34,34,10514,2,4,714,0,0,0,0,0,0
202599,999,27100,4,Jackson  MI ,196,196,56564,4,8,1847,0,0,0,10,99,10684,133,133,43614,4,8,1847,0,0,0,1,6,761
202599,999,27180,4,Jackson  TN ,460,460,131641,6,12,1070,0,0,0,0,0,0,191,191,69440,6,12,1070,0,0,0,0,0,0
202599,999,27220,5,Jackson  WY-ID ,360,360,348936,2,4,800,3,10,2165,6,167,60237,254,254,146306,2,4,800,3,10,2165,5,162,59558
202599,999,27340,4,Jacksonville  NC ,1318,1318,292435,17,34,2430,0,0,0,2,20,3638,1318,1318,292435,17,34,2430,0,0,0,2,20,3638
202599,999,27420,5,Jamestown  ND ,27,27,4810,0,0,0,0,0,0,0,0,0,18,18,4270,0,0,0,0,0,0,0,0,0
202599,999,27460,5,Jamestown-Dunkirk  NY ,168,168,48194,0,0,0,0,0,0,0,0,0,110,110,35074,0,0,0,0,0,0,0,0,0
202599,999,27540,5,Jasper  IN ,137,137,33720,13,26,3480,2,8,2000,4,96,12145,135,135,33423,13,26,3480,2,8,2000,4,96,12145
202599,999,27940,5,Juneau  AK ,34,34,6534,3,6,960,3,12,981,3,65,5732,34,34,6534,3,6,960,3,12,981,3,65,5732
202599,999,27980,4,Kahului-Wailuku  HI ,527,527,186498,39,78,17731,0,0,0,9,297,81542,433,433,146350,37,74,16741,0,0,0,6,204,45907
202599,999,28060,5,Kalispell  MT ,196,196,113872,2,4,732,0,0,0,22,630,105424,196,196,113872,2,4,732,0,0,0,22,630,105424
202599,999,28180,5,Kapaa  HI ,130,130,106035,0,0,0,0,0,0,0,0,0,130,130,106035,0,0,0,0,0,0,0,0,0
202599,999,28260,5,Kearney  NE ,138,138,63725,0,0,0,1,4,600,0,0,0,130,130,61610,0,0,0,0,0,0,0,0,0
202599,999,28380,5,Kennett  MO ,28,28,4917,1,2,200,0,0,0,0,0,0,2,2,150,1,2,200,0,0,0,0,0,0
202599,999,28540,5,Ketchikan  AK ,27,27,8245,5,10,1996,3,10,1804,3,16,3372,27,27,8245,5,10,1996,3,10,1804,3,16,3372
202599,999,28660,4,Killeen-Temple  TX ,2500,2500,676929,233,466,49148,2,6,593,21,386,51554,1674,1674,427304,207,414,42652,1,3,296,21,386,51554
202599,999,28820,5,Kinston  NC ,127,127,25651,2,4,375,0,0,0,0,0,0,127,127,25651,2,4,375,0,0,0,0,0,0
202599,999,28860,5,Kirksville  MO ,10,10,3447,0,0,0,0,0,0,0,0,0,10,10,3447,0,0,0,0,0,0,0,0,0
202599,999,28900,5,Klamath Falls  OR ,95,95,31984,2,4,639,1,4,365,0,0,0,95,95,31984,2,4,639,1,4,365,0,0,0
202599,999,29260,5,La Grande  OR ,48,48,15924,1,2,430,0,0,0,0,0,0,48,48,15924,1,2,430,0,0,0,0,0,0
202599,999,29420,4,Lake Havasu City-Kingman  AZ ,1706,1706,366461,22,44,5509,1,3,193,4,64,1732,1557,1557,333652,22,44,5509,1,3,193,4,64,1732
202599,999,29540,4,Lancaster  PA ,818,818,278498,9,18,2664,8,31,6273,29,429,72633,740,740,250513,9,18,2664,7,28,5914,29,429,72633
202599,999,29660,5,Laramie  WY ,108,108,36462,0,0,0,0,0,0,0,0,0,108,108,36462,0,0,0,0,0,0,0,0,0
202599,999,29700,4,Laredo  TX ,1029,1029,288877,4,8,957,15,46,5383,24,257,26282,0,0,0,0,0,0,0,0,0,0,0,0
202599,999,30060,5,Lebanon  MO ,4,4,1367,0,0,0,0,0,0,0,0,0,4,4,1367,0,0,0,0,0,0,0,0,0
202599,999,30150,5,Lebanon-Claremont  NH-VT ,562,562,247942,11,22,3186,5,18,2065,13,104,18581,429,429,206475,11,22,3186,5,18,2065,0,0,0
202599,999,30300,4,Lewiston  ID-WA ,155,155,40007,5,10,1432,0,0,0,6,144,12660,155,155,40007,5,10,1432,0,0,0,6,144,12660
202599,999,30380,5,Lewistown  PA ,54,54,14916,0,0,0,0,0,0,0,0,0,37,37,10230,0,0,0,0,0,0,0,0,0
202599,999,30420,5,Lexington  NE ,34,34,12576,0,0,0,1,4,600,0,0,0,34,34,12576,0,0,0,1,4,600,0,0,0
202599,999,30580,5,Liberal  KS ,16,16,3690,2,4,197,0,0,0,0,0,0,16,16,3690,2,4,197,0,0,0,0,0,0
202599,999,30860,4,Logan  UT-ID ,914,914,345549,0,0,0,0,0,0,14,262,25804,851,851,330643,0,0,0,0,0,0,14,262,25804
202599,999,30900,5,Logansport  IN ,28,28,8513,0,0,0,0,0,0,0,0,0,28,28,8513,0,0,0,0,0,0,0,0,0
202599,999,30980,4,Longview  TX ,276,276,81346,6,12,1413,0,0,0,0,0,0,268,268,79196,4,8,952,0,0,0,0,0,0
202599,999,31220,5,Ludington  MI ,66,66,24603,0,0,0,0,0,0,0,0,0,66,66,24603,0,0,0,0,0,0,0,0,0
202599,999,31260,5,Lufkin  TX ,139,139,38249,9,18,2088,0,0,0,0,0,0,131,131,36128,4,8,937,0,0,0,0,0,0
202599,999,31340,4,Lynchburg  VA ,975,975,293502,7,14,2700,1,4,1200,4,122,15800,975,975,293502,7,14,2700,1,4,1200,4,122,15800
202599,999,31380,5,Macomb  IL ,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202599,999,31500,5,Madison  IN ,68,68,15602,0,0,0,0,0,0,0,0,0,49,49,10869,0,0,0,0,0,0,0,0,0
202599,999,31580,5,Madisonville  KY ,94,94,19341,16,32,4398,1,3,250,8,72,6932,89,89,18443,16,32,4398,1,3,250,8,72,6932
202599,999,31620,5,Magnolia  AR ,7,7,1402,2,4,486,0,0,0,0,0,0,7,7,1402,2,4,486,0,0,0,0,0,0
202599,999,31740,4,Manhattan  KS ,300,300,96149,2,4,640,0,0,0,11,191,31405,263,263,86053,2,4,640,0,0,0,11,191,31405
202599,999,31820,5,Manitowoc  WI ,102,102,45855,10,20,4424,0,0,0,3,30,2175,102,102,45855,10,20,4424,0,0,0,3,30,2175
202599,999,31980,5,Marion  IN ,36,36,11028,1,2,120,0,0,0,0,0,0,19,19,6108,1,2,120,0,0,0,0,0,0
202599,999,32100,5,Marquette  MI ,96,96,32506,5,10,2014,0,0,0,0,0,0,96,96,32506,5,10,2014,0,0,0,0,0,0
202599,999,32140,5,Marshall  MN ,19,19,7187,2,4,1250,0,0,0,0,0,0,19,19,7187,2,4,1250,0,0,0,0,0,0
202599,999,32180,5,Marshall  MO ,19,19,6166,0,0,0,1,4,600,0,0,0,16,16,5526,0,0,0,0,0,0,0,0,0
202599,999,32260,5,Marshalltown  IA ,23,23,8717,0,0,0,3,10,2537,0,0,0,20,20,7752,0,0,0,3,10,2537,0,0,0
202599,999,32300,5,Martinsville  VA ,44,44,12544,0,0,0,0,0,0,0,0,0,44,44,12544,0,0,0,0,0,0,0,0,0
202599,999,32340,5,Maryville  MO ,45,45,10086,4,8,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202599,999,32380,5,Mason City  IA ,45,45,21601,17,34,10800,0,0,0,2,42,6750,43,43,20960,17,34,10800,0,0,0,2,42,6750
202599,999,32390,5,Massena-Ogdensburg  NY ,213,213,43915,4,8,979,0,0,0,0,0,0,177,177,38307,4,8,979,0,0,0,0,0,0
202599,999,32540,5,McAlester  OK ,31,31,15905,0,0,0,0,0,0,0,0,0,31,31,15905,0,0,0,0,0,0,0,0,0
202599,999,32620,5,McComb  MS ,4,4,500,1,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202599,999,32660,5,McMinnville  TN ,235,235,58978,4,8,868,7,28,4139,0,0,0,186,186,45232,2,4,468,7,28,4139,0,0,0
202599,999,32700,5,McPherson  KS ,99,99,15185,8,16,2555,0,0,0,0,0,0,73,73,9992,0,0,0,0,0,0,0,0,0
202599,999,32940,5,Meridian  MS ,33,33,9749,1,2,234,1,3,443,0,0,0,26,26,7701,1,2,234,1,3,443,0,0,0
202599,999,33300,5,Milledgeville  GA ,79,79,29466,0,0,0,1,3,475,2,13,2452,79,79,29466,0,0,0,1,3,475,2,13,2452
202599,999,33500,4,Minot  ND ,78,78,24365,11,22,2718,0,0,0,2,41,8502,69,69,22047,11,22,2718,0,0,0,2,41,8502
202599,999,33540,4,Missoula  MT ,426,426,130208,25,50,7269,7,26,7656,13,387,63446,423,423,129062,25,50,7269,7,26,7656,13,387,63446
202599,999,33580,5,Mitchell  SD ,65,65,17119,5,10,1473,1,3,159,0,0,0,32,32,10168,0,0,0,0,0,0,0,0,0
202599,999,33940,5,Montrose  CO ,207,207,35972,6,12,1853,0,0,0,2,60,12500,207,207,35972,6,12,1853,0,0,0,2,60,12500
202599,999,34020,5,Morgan City  LA ,38,38,13060,1,2,175,0,0,0,0,0,0,38,38,13060,1,2,175,0,0,0,0,0,0
202599,999,34060,4,Morgantown  WV ,30,30,7443,0,0,0,0,0,0,0,0,0,19,19,5318,0,0,0,0,0,0,0,0,0
202599,999,34220,5,Moultrie  GA ,81,81,23962,15,30,3484,0,0,0,0,0,0,80,80,23741,14,28,3279,0,0,0,0,0,0
202599,999,34260,5,Mountain Home  AR ,69,69,14429,1,2,400,1,4,450,1,5,365,69,69,14429,1,2,400,1,4,450,1,5,365
202599,999,34420,5,Mount Pleasant  TX ,26,26,7270,1,2,323,0,0,0,8,240,38757,26,26,7270,1,2,323,0,0,0,8,240,38757
202599,999,34500,5,Mount Vernon  IL ,12,12,1345,0,0,0,0,0,0,0,0,0,12,12,1345,0,0,0,0,0,0,0,0,0
202599,999,34660,5,Murray  KY ,12,12,4373,0,0,0,2,8,950,0,0,0,12,12,4373,0,0,0,2,8,950,0,0,0
202599,999,34860,5,Nacogdoches  TX ,31,31,7509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202599,999,34880,5,Nantucket  MA ,203,203,225582,11,22,6283,0,0,0,5,25,3646,0,0,0,0,0,0,0,0,0,0,0,0
202599,999,35020,5,Natchez  MS-LA ,4,4,1140,0,0,0,0,0,0,0,0,0,4,4,1140,0,0,0,0,0,0,0,0,0
202599,999,35060,5,Natchitoches  LA ,26,26,7195,0,0,0,0,0,0,0,0,0,26,26,7195,0,0,0,0,0,0,0,0,0
202599,999,35440,5,Newport  OR ,116,116,40711,6,12,2449,0,0,0,5,81,10813,116,116,40711,6,12,2449,0,0,0,5,81,10813
202599,999,35740,5,Norfolk  NE ,71,71,22687,10,20,4037,0,0,0,0,0,0,71,71,22687,10,20,4037,0,0,0,0,0,0
202599,999,35820,5,North Platte  NE ,44,44,14345,8,16,3152,0,0,0,10,175,24941,39,39,13138,8,16,3152,0,0,0,10,175,24941
202599,999,35900,5,North Wilkesboro  NC ,152,152,52095,0,0,0,0,0,0,0,0,0,151,151,51842,0,0,0,0,0,0,0,0,0
202599,999,36100,4,Ocala  FL ,5420,5420,1132757,89,178,18831,2,8,2314,16,379,49823,5418,5418,1132220,89,178,18831,2,8,2314,16,379,49823
202599,999,36340,5,Oil City  PA ,44,44,12433,0,0,0,0,0,0,1,6,973,44,44,12433,0,0,0,0,0,0,1,6,973
202599,999,36580,5,Oneonta  NY ,125,125,31380,0,0,0,0,0,0,0,0,0,8,8,2276,0,0,0,0,0,0,0,0,0
202599,999,36900,5,Ottumwa  IA ,10,10,2534,0,0,0,1,4,260,2,28,700,5,5,1208,0,0,0,1,4,260,2,28,700
202599,999,36980,4,Owensboro  KY ,183,183,18395,2,4,312,1,4,1120,4,64,7670,183,183,18395,1,2,62,1,4,1120,4,64,7670
202599,999,37060,5,Oxford  MS ,473,473,146451,17,34,7950,7,24,6578,0,0,0,227,227,67239,0,0,0,0,0,0,0,0,0
202599,999,37300,5,Palestine  TX ,19,19,4329,0,0,0,0,0,0,0,0,0,19,19,4329,0,0,0,0,0,0,0,0,0
202599,999,37340,4,Palm Bay-Melbourne-Titusville  FL ,3376,3376,1404904,1,2,1416,5,16,3324,23,1230,234336,3264,3264,1386474,1,2,1416,5,16,3324,23,1230,234336
202599,999,37420,5,Pampa  TX ,8,8,2370,0,0,0,0,0,0,0,0,0,8,8,2370,0,0,0,0,0,0,0,0,0
202599,999,37460,4,Panama City-Panama City Beach  FL ,1908,1908,686328,13,26,5167,5,17,3222,32,344,61635,451,451,157561,1,2,234,2,8,1183,1,6,1620
202599,999,37540,5,Paris  TN ,18,18,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202599,999,37580,5,Paris  TX ,56,56,11777,2,4,364,0,0,0,0,0,0,44,44,10577,2,4,364,0,0,0,0,0,0
202599,999,37860,4,Pensacola-Ferry Pass-Brent  FL ,3295,3295,866979,0,0,0,0,0,0,1,32,480,3295,3295,866979,0,0,0,0,0,0,1,32,480
202599,999,37950,5,Petoskey  MI ,135,135,52124,0,0,0,0,0,0,0,0,0,135,135,52124,0,0,0,0,0,0,0,0,0
202599,999,38180,5,Pierre  SD ,40,40,15166,0,0,0,0,0,0,0,0,0,29,29,11284,0,0,0,0,0,0,0,0,0
202599,999,38210,5,Pikeville  KY ,5,5,3545,4,8,990,1,3,500,0,0,0,3,3,1745,4,8,990,1,3,500,0,0,0
202599,999,38260,5,Pittsburg  KS ,59,59,12342,1,2,250,0,0,0,0,0,0,59,59,12342,1,2,250,0,0,0,0,0,0
202599,999,38340,4,Pittsfield  MA ,93,93,61344,1,2,107,1,4,840,1,50,3792,51,51,41245,0,0,0,0,0,0,1,50,3792
202599,999,38420,5,Platteville  WI ,112,112,33526,5,10,1880,0,0,0,0,0,0,112,112,33526,5,10,1880,0,0,0,0,0,0
202599,999,38460,5,Plattsburgh  NY ,113,113,29054,3,6,1005,0,0,0,13,70,8385,81,81,19392,3,6,1005,0,0,0,1,10,75
202599,999,38540,4,Pocatello  ID ,297,297,74767,4,8,759,48,191,27429,7,96,9300,297,297,74767,4,8,759,48,191,27429,7,96,9300
202599,999,38620,5,Ponca City  OK ,23,23,4174,3,6,675,0,0,0,0,0,0,23,23,4174,3,6,675,0,0,0,0,0,0
202599,999,38740,5,Poplar Bluff  MO ,25,25,3258,0,0,0,5,20,1000,0,0,0,25,25,3258,0,0,0,5,20,1000,0,0,0
202599,999,38820,5,Port Angeles  WA ,255,255,75847,10,20,2912,6,18,3296,0,0,0,255,255,75847,10,20,2912,6,18,3296,0,0,0
202599,999,39040,5,Port Townsend  WA ,199,199,69233,8,16,2617,1,3,547,0,0,0,199,199,69233,8,16,2617,1,3,547,0,0,0
202599,999,39060,5,Pottsville  PA ,169,169,46281,0,0,0,2,8,759,6,34,3060,94,94,26117,0,0,0,2,8,759,6,34,3060
202599,999,39150,4,Prescott Valley-Prescott  AZ ,1347,1347,568149,26,52,8804,4,15,3273,8,304,49720,1347,1347,568149,26,52,8804,4,15,3273,8,304,49720
202599,999,39220,5,Price  UT ,45,45,19900,0,0,0,0,0,0,0,0,0,45,45,19900,0,0,0,0,0,0,0,0,0
202599,999,39960,5,Rice Lake  WI ,144,144,59440,4,8,1480,0,0,0,0,0,0,135,135,56649,4,8,1480,0,0,0,0,0,0
202599,999,40060,4,Richmond  VA ,4399,4399,1108719,150,300,42271,6,20,4344,84,4372,515363,4391,4391,1106791,150,300,42271,6,20,4344,84,4372,515363
202599,999,40180,5,Riverton  WY ,11,11,2923,5,10,1473,0,0,0,0,0,0,10,10,2473,5,10,1473,0,0,0,0,0,0
202599,999,40220,4,Roanoke  VA ,555,555,196710,3,6,927,0,0,0,8,316,30647,412,412,132151,3,6,927,0,0,0,8,316,30647
202599,999,40540,5,Rock Springs  WY ,35,35,13892,0,0,0,0,0,0,0,0,0,35,35,13892,0,0,0,0,0,0,0,0,0
202599,999,40620,5,Rolla  MO ,59,59,12629,6,12,1602,8,30,4420,0,0,0,59,59,12629,6,12,1602,8,30,4420,0,0,0
202599,999,40700,5,Roseburg  OR ,162,162,55017,10,20,4137,0,0,0,0,0,0,162,162,55017,10,20,4137,0,0,0,0,0,0
202599,999,40740,5,Roswell  NM ,75,75,15363,0,0,0,0,0,0,0,0,0,21,21,6754,0,0,0,0,0,0,0,0,0
202599,999,40760,5,Ruidoso  NM ,111,111,54581,0,0,0,0,0,0,0,0,0,111,111,54581,0,0,0,0,0,0,0,0,0
202599,999,40780,5,Russellville  AR ,45,45,11121,9,18,2543,2,7,410,0,0,0,44,44,10989,9,18,2543,2,7,410,0,0,0
202599,999,40860,5,Rutland  VT ,87,87,23849,1,2,254,0,0,0,0,0,0,48,48,13226,1,2,254,0,0,0,0,0,0
202599,999,40940,5,Safford  AZ ,193,193,52520,12,24,3489,2,8,1319,0,0,0,193,193,52520,12,24,3489,2,8,1319,0,0,0
202599,999,41100,4,St. George  UT ,2497,2497,607104,5,10,2321,6,24,7181,20,326,39412,2475,2475,603311,5,10,2321,6,24,7181,20,326,39412
202599,999,41260,5,St. Marys  PA ,21,21,4799,1,2,461,0,0,0,0,0,0,12,12,3153,0,0,0,0,0,0,0,0,0
202599,999,41460,5,Salina  KS ,114,114,20096,0,0,0,0,0,0,0,0,0,113,113,19996,0,0,0,0,0,0,0,0,0
202599,999,41500,4,Salinas  CA ,663,663,150813,4,8,1876,2,8,1450,5,96,14600,663,663,150813,4,8,1876,2,8,1450,5,96,14600
202599,999,41660,4,San Angelo  TX ,333,333,99196,1,2,234,0,0,0,0,0,0,333,333,99196,1,2,234,0,0,0,0,0,0
202599,999,41740,4,San Diego-Chula Vista-Carlsbad  CA ,3506,3506,1075733,314,628,98337,72,262,41566,211,7311,1289885,3338,3338,1021418,314,628,98337,72,262,41566,193,7057,1240752
202599,999,41760,5,Sandpoint  ID ,102,102,30849,4,8,1242,2,7,2303,2,90,8000,102,102,30849,4,8,1242,2,7,2303,2,90,8000
202599,999,42020,4,San Luis Obispo-Paso Robles  CA ,642,642,230195,3,6,976,2,8,1571,1,7,2500,642,642,230195,3,6,976,2,8,1571,1,7,2500
202599,999,42200,4,Santa Maria-Santa Barbara  CA ,433,433,223925,1,2,40,0,0,0,47,936,118950,397,397,220708,1,2,40,0,0,0,47,936,118950
202599,999,42220,4,Santa Rosa-Petaluma  CA ,790,790,239695,0,0,0,2,8,748,47,892,182453,624,624,206631,0,0,0,2,8,748,34,813,169286
202599,999,42300,5,Sault Ste. Marie  MI ,69,69,13734,0,0,0,0,0,0,2,17,4610,69,69,13734,0,0,0,0,0,0,2,17,4610
202599,999,42380,5,Sayre  PA ,62,62,17813,0,0,0,0,0,0,0,0,0,33,33,9646,0,0,0,0,0,0,0,0,0
202599,999,42420,5,Scottsbluff  NE ,36,36,12523,2,4,647,0,0,0,0,0,0,36,36,12523,2,4,647,0,0,0,0,0,0
202599,999,42540,4,Scranton--Wilkes-Barre  PA ,517,517,184809,24,48,7368,6,19,1547,4,55,15325,293,293,110422,23,46,7118,6,19,1547,3,50,15231
202599,999,42580,5,Seaford  DE ,3264,3264,443162,64,128,20578,0,0,0,28,493,45374,3264,3264,443162,64,128,20578,0,0,0,28,493,45374
202599,999,42700,4,Sebring-  FL ,706,706,174516,31,62,8630,0,0,0,0,0,0,706,706,174516,31,62,8630,0,0,0,0,0,0
202599,999,42740,5,Sedalia  MO ,29,29,5010,8,16,1933,5,15,989,11,57,6613,6,6,1485,0,0,0,0,0,0,0,0,0
202599,999,43100,4,Sheboygan  WI ,163,163,70129,6,12,2579,0,0,0,3,189,35960,158,158,67833,5,10,2239,0,0,0,3,189,35960
202599,999,43260,5,Sheridan  WY ,293,293,88367,6,12,2324,4,14,1650,1,104,16115,212,212,55371,6,12,2324,2,8,754,1,104,16115
202599,999,43320,5,Show Low  AZ ,417,417,130437,6,12,2006,3,12,809,0,0,0,417,417,130437,6,12,2006,3,12,809,0,0,0
202599,999,43420,4,Sierra Vista-Douglas  AZ ,433,433,66931,0,0,0,4,16,800,2,14,300,428,428,65411,0,0,0,4,16,800,2,14,300
202599,999,43620,4,Sioux Falls  SD-MN ,1225,1225,355026,6,12,2586,16,64,11029,78,1026,143474,1200,1200,347599,6,12,2586,15,60,11029,78,1026,143474
202599,999,43660,5,Snyder  TX ,1,1,180,0,0,0,0,0,0,0,0,0,1,1,180,0,0,0,0,0,0,0,0,0
202599,999,43700,5,Somerset  KY ,22,22,6378,0,0,0,0,0,0,12,107,14717,22,22,6378,0,0,0,0,0,0,12,107,14717
202599,999,43760,5,Sonora  CA ,88,88,28263,0,0,0,0,0,0,0,0,0,88,88,28263,0,0,0,0,0,0,0,0,0
202599,999,44180,4,Springfield  MO ,1407,1407,490615,41,82,13986,5,16,1363,4,256,48263,1185,1185,435433,38,76,13123,2,7,800,4,256,48263
202599,999,44460,5,Steamboat Springs  CO ,220,220,302713,0,0,0,1,3,5800,3,19,7544,220,220,302713,0,0,0,1,3,5800,3,19,7544
202599,999,44500,5,Stephenville  TX ,16,16,3085,2,4,500,0,0,0,2,16,2267,16,16,3085,2,4,500,0,0,0,2,16,2267
202599,999,44540,5,Sterling  CO ,5,5,5521,0,0,0,0,0,0,0,0,0,4,4,5421,0,0,0,0,0,0,0,0,0
202599,999,44660,5,Stillwater  OK ,137,137,44893,6,12,2297,5,16,5778,5,52,6130,137,137,44893,6,12,2297,5,16,5778,5,52,6130
202599,999,44740,5,Storm Lake  IA ,14,14,4975,1,2,300,0,0,0,0,0,0,14,14,4975,1,2,300,0,0,0,0,0,0
202599,999,45000,5,Susanville  CA ,9,9,2401,2,4,1400,1,4,1400,0,0,0,8,8,2164,2,4,1400,1,4,1400,0,0,0
202599,999,45140,5,Tahlequah  OK ,16,16,3962,1,2,200,1,4,600,0,0,0,16,16,3962,1,2,200,1,4,600,0,0,0
202599,999,45300,4,Tampa-St. Petersburg-Clearwater  FL ,13596,13596,4601077,114,228,36367,39,152,30972,149,8771,1451942,13577,13577,4595771,110,220,35247,39,152,30972,137,8694,1445301
202599,999,45340,5,Taos  NM ,103,103,29596,1,2,56,0,0,0,0,0,0,55,55,15382,1,2,56,0,0,0,0,0,0
202599,999,45460,4,Terre Haute  IN ,109,109,30532,1,2,485,0,0,0,3,184,23928,108,108,30292,1,2,485,0,0,0,3,184,23928
202599,999,45500,4,Texarkana  TX-AR ,156,156,45168,11,22,3642,3,12,1774,13,104,14734,145,145,43238,11,22,3642,3,12,1774,13,104,14734
202599,999,45520,5,The Dalles  OR ,37,37,12470,1,2,569,0,0,0,0,0,0,37,37,12470,1,2,569,0,0,0,0,0,0
202599,999,45620,5,Thomasville  GA ,186,186,62870,0,0,0,0,0,0,2,72,23268,186,186,62870,0,0,0,0,0,0,2,72,23268
202599,999,45700,5,Tifton  GA ,114,114,15426,0,0,0,0,0,0,13,66,5598,3,3,889,0,0,0,0,0,0,0,0,0
202599,999,45740,5,Toccoa  GA ,36,36,6213,0,0,0,0,0,0,0,0,0,29,29,4868,0,0,0,0,0,0,0,0,0
202599,999,45780,4,Toledo  OH ,423,423,160339,5,10,1305,0,0,0,2,60,11500,423,423,160339,5,10,1305,0,0,0,2,60,11500
202599,999,45820,4,Topeka  KS ,333,333,92859,10,20,2250,8,32,8000,3,250,39321,329,329,92449,10,20,2250,8,32,8000,3,250,39321
202599,999,45880,5,Town of Pecos  TX ,26,26,6295,1,2,407,4,13,1494,0,0,0,26,26,6295,1,2,407,4,13,1494,0,0,0
202599,999,45900,4,Traverse City  MI ,786,786,200562,8,16,1821,0,0,0,1,6,628,748,748,194302,8,16,1821,0,0,0,1,6,628
202599,999,45980,5,Troy  AL ,27,27,7531,0,0,0,0,0,0,0,0,0,27,27,7531,0,0,0,0,0,0,0,0,0
202599,999,46220,4,Tuscaloosa  AL ,501,501,147983,9,18,2298,10,33,5800,11,64,9842,202,202,62733,1,2,686,0,0,0,0,0,0
202599,999,46300,4,Twin Falls  ID ,644,644,187763,10,20,5124,0,0,0,1,6,987,644,644,187763,10,20,5124,0,0,0,1,6,987
202599,999,46380,5,Ukiah  CA ,3,3,339,0,0,0,0,0,0,0,0,0,2,2,219,0,0,0,0,0,0,0,0,0
202599,999,46520,4,Urban Honolulu  HI ,607,607,234436,61,122,17094,0,0,0,26,717,213470,45,45,29970,2,4,798,0,0,0,10,96,17271
202599,999,46540,4,Utica-Rome  NY ,219,219,65722,0,0,0,0,0,0,15,89,12422,152,152,49269,0,0,0,0,0,0,2,24,2265
202599,999,46620,5,Uvalde  TX ,11,11,1458,0,0,0,0,0,0,0,0,0,11,11,1458,0,0,0,0,0,0,0,0,0
202599,999,46660,4,Valdosta  GA ,901,901,203493,2,4,265,0,0,0,0,0,0,101,101,26102,0,0,0,0,0,0,0,0,0
202599,999,46820,5,Vermillion  SD ,16,16,4617,0,0,0,0,0,0,1,5,281,10,10,2650,0,0,0,0,0,0,0,0,0
